Usia,Pendapatan_Bulanan,Lama_Bekerja_Tahun,Jumlah_Tanggungan,Skor_Kredit_Internal,Jumlah_Pinjaman_Diminta,Rasio_Utang_Pendapatan,Jml_Keterlambatan_Bayar_12bln,Durasi_Pinjaman_Bulan,Tujuan_Pinjaman,Status_Kepemilikan_Rumah,Jenis_Pekerjaan,Pendidikan_Terakhir,Status_Pernikahan,Status_Pinjaman
29,8500000,2,1,850,7000000,50,6,12,Konsumtif,Sewa,Wiraswasta,Diploma/S1,Bercerai,Macet
45,7100000,2,5,300,2500000,34,6,6,Konsumtif,Sewa,Swasta,S2/S3,Belum Menikah,Macet
25,6600000,5,3,629,1500000,50,6,6,Pendidikan,Sewa,Pemerintahan,SMA/Sederajat,Belum Menikah,Lancar
36,8500000,7,1,848,1000000,50,2,6,Konsumtif,Sewa,Pemerintahan,SMA/Sederajat,Belum Menikah,Macet
38,7400000,0,2,514,2500000,50,3,6,Produktif,Sewa,Pemerintahan,SMA/Sederajat,Belum Menikah,Macet
31,6800000,4,3,525,2000000,39,1,6,Produktif,Dengan Orang Tua,Swasta,Diploma/S1,Belum Menikah,Macet
44,6200000,9,3,850,2500000,21,0,6,Pendidikan,Sewa,Swasta,Diploma/S1,Menikah,Lancar
27,9100000,4,2,558,4000000,45,0,12,Pendidikan,Milik Sendiri,Pemerintahan,SMA/Sederajat,Menikah,Lancar
39,5600000,0,0,404,5000000,49,2,6,Produktif,Dengan Orang Tua,Swasta,S2/S3,Belum Menikah,Macet
42,4900000,2,2,701,4000000,46,4,6,Produktif,Milik Sendiri,Pemerintahan,SMA/Sederajat,Menikah,Macet
37,8000000,5,1,726,4000000,27,0,6,Konsumtif,Sewa,Swasta,Diploma/S1,Menikah,Lancar
19,6800000,0,1,663,1000000,31,2,6,Produktif,Sewa,Wiraswasta,S2/S3,Bercerai,Lancar
44,4600000,4,4,714,5000000,14,1,6,Konsumtif,Milik Sendiri,Wiraswasta,Diploma/S1,Menikah,Macet
32,4500000,1,3,639,3500000,50,3,12,Produktif,Sewa,Pemerintahan,SMA/Sederajat,Belum Menikah,Lancar
47,9200000,6,0,832,4500000,30,4,6,Produktif,Milik Sendiri,Swasta,SMA/Sederajat,Menikah,Macet
45,7300000,6,3,682,6000000,5,1,6,Konsumtif,Milik Sendiri,Swasta,SMA/Sederajat,Menikah,Macet
45,6300000,2,2,850,5000000,29,0,12,Konsumtif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
49,3000000,0,3,392,2500000,26,2,6,Pendidikan,Milik Sendiri,Swasta,S2/S3,Belum Menikah,Lancar
45,8600000,0,4,300,5000000,21,1,6,Produktif,Milik Sendiri,Swasta,Diploma/S1,Belum Menikah,Macet
29,9300000,1,1,651,4000000,50,1,12,Konsumtif,Milik Sendiri,Swasta,SMA/Sederajat,Menikah,Lancar
31,7800000,2,1,347,3000000,26,4,6,Pendidikan,Milik Sendiri,Wiraswasta,Diploma/S1,Menikah,Lancar
34,10500000,3,1,346,4000000,8,7,6,Konsumtif,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Lancar
10,9600000,1,5,467,1000000,50,2,6,Pendidikan,Milik Sendiri,Swasta,S2/S3,Bercerai,Macet
19,5400000,2,5,535,3500000,50,3,6,Konsumtif,Sewa,Pemerintahan,Diploma/S1,Belum Menikah,Macet
34,4400000,4,3,827,3000000,40,4,6,Produktif,Milik Sendiri,Pemerintahan,Diploma/S1,Menikah,Macet
35,7000000,4,1,744,3500000,19,0,6,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Bercerai,Macet
39,10500000,6,2,773,4000000,50,2,12,Pendidikan,Sewa,Pemerintahan,SMA/Sederajat,Menikah,Lancar
47,4500000,4,1,721,4500000,18,2,6,Konsumtif,Milik Sendiri,Wiraswasta,S2/S3,Menikah,Macet
40,6200000,1,1,850,2000000,50,3,12,Konsumtif,Sewa,Pemerintahan,SMA/Sederajat,Bercerai,Macet
32,7100000,0,2,572,3000000,50,5,6,Konsumtif,Sewa,Pemerintahan,S2/S3,Belum Menikah,Macet
33,5900000,2,2,638,3000000,50,5,6,Pendidikan,Sewa,Pemerintahan,Diploma/S1,Belum Menikah,Lancar
34,11000000,0,2,850,4500000,10,2,6,Konsumtif,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Lancar
22,6200000,1,2,746,4000000,50,1,6,Konsumtif,Sewa,Pemerintahan,SMA/Sederajat,Bercerai,Macet
41,8100000,2,0,633,3000000,34,4,6,Pendidikan,Dengan Orang Tua,Wiraswasta,Diploma/S1,Menikah,Lancar
32,7400000,4,0,691,5500000,33,1,6,Produktif,Dengan Orang Tua,Pemerintahan,Diploma/S1,Menikah,Macet
51,7400000,5,1,808,3000000,34,5,6,Pendidikan,Dengan Orang Tua,Swasta,Diploma/S1,Bercerai,Lancar
39,9100000,0,1,478,7500000,5,1,6,Konsumtif,Dengan Orang Tua,Swasta,SMA/Sederajat,Menikah,Lancar
27,10900000,0,3,806,1000000,50,8,12,Pendidikan,Sewa,Swasta,Diploma/S1,Bercerai,Macet
23,7900000,2,0,364,5000000,50,3,12,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Belum Menikah,Lancar
42,6500000,2,2,780,5500000,31,4,6,Konsumtif,Dengan Orang Tua,Pemerintahan,Diploma/S1,Bercerai,Lancar
33,5100000,0,0,463,4000000,34,5,12,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Belum Menikah,Lancar
28,4500000,2,3,565,2500000,26,2,6,Produktif,Milik Sendiri,Wiraswasta,S2/S3,Menikah,Lancar
38,6300000,2,2,439,5000000,28,0,6,Produktif,Dengan Orang Tua,Swasta,Diploma/S1,Belum Menikah,Macet
45,8200000,2,1,621,2500000,14,6,12,Konsumtif,Sewa,Pemerintahan,Diploma/S1,Menikah,Lancar
31,8400000,5,2,643,4000000,50,5,6,Produktif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Belum Menikah,Lancar
30,7200000,2,1,667,3000000,43,1,6,Konsumtif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Menikah,Macet
30,4600000,4,4,837,4500000,5,0,6,Pendidikan,Dengan Orang Tua,Wiraswasta,S2/S3,Bercerai,Lancar
29,10200000,2,0,395,5000000,50,2,12,Produktif,Milik Sendiri,Swasta,Diploma/S1,Menikah,Lancar
58,9600000,1,3,607,3500000,5,0,6,Konsumtif,Dengan Orang Tua,Pemerintahan,S2/S3,Menikah,Lancar
27,5900000,5,3,712,6000000,32,1,12,Produktif,Dengan Orang Tua,Swasta,SMA/Sederajat,Bercerai,Lancar
26,8100000,6,4,694,4500000,50,5,6,Pendidikan,Sewa,Pemerintahan,S2/S3,Belum Menikah,Lancar
38,9600000,0,1,510,8000000,45,2,6,Pendidikan,Milik Sendiri,Pemerintahan,S2/S3,Menikah,Lancar
29,4100000,4,1,714,2000000,50,2,6,Konsumtif,Sewa,Wiraswasta,Diploma/S1,Belum Menikah,Macet
36,9000000,1,0,773,4500000,24,1,6,Konsumtif,Sewa,Pemerintahan,Diploma/S1,Bercerai,Lancar
23,7000000,3,4,699,4000000,50,3,12,Pendidikan,Dengan Orang Tua,Wiraswasta,Diploma/S1,Menikah,Macet
43,9800000,1,1,454,6500000,5,0,6,Produktif,Milik Sendiri,Pemerintahan,SMA/Sederajat,Menikah,Lancar
37,6500000,1,1,564,4000000,45,2,6,Produktif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Menikah,Lancar
50,7100000,10,2,832,5000000,5,6,12,Pendidikan,Dengan Orang Tua,Swasta,SMA/Sederajat,Menikah,Lancar
41,7300000,2,2,667,4000000,23,0,6,Konsumtif,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Lancar
60,8300000,2,2,850,4000000,23,0,6,Konsumtif,Milik Sendiri,Pemerintahan,S2/S3,Bercerai,Lancar
34,6400000,4,2,637,2500000,50,1,6,Produktif,Sewa,Pemerintahan,SMA/Sederajat,Belum Menikah,Macet
41,7400000,6,1,612,3500000,16,4,12,Pendidikan,Dengan Orang Tua,Swasta,S2/S3,Belum Menikah,Lancar
37,6000000,0,1,594,3500000,50,1,6,Produktif,Sewa,Swasta,S2/S3,Menikah,Lancar
40,9300000,1,0,558,3500000,35,0,6,Produktif,Dengan Orang Tua,Wiraswasta,S2/S3,Menikah,Lancar
46,6700000,2,1,708,4500000,50,2,12,Produktif,Sewa,Pemerintahan,Diploma/S1,Belum Menikah,Lancar
42,7800000,5,0,633,2500000,22,3,6,Produktif,Milik Sendiri,Pemerintahan,Diploma/S1,Belum Menikah,Lancar
35,7900000,3,2,553,3500000,28,2,12,Konsumtif,Milik Sendiri,Pemerintahan,S2/S3,Menikah,Lancar
42,6600000,5,4,503,4000000,27,0,6,Pendidikan,Milik Sendiri,Swasta,SMA/Sederajat,Belum Menikah,Lancar
44,9100000,1,1,388,3500000,50,0,6,Produktif,Sewa,Wiraswasta,S2/S3,Belum Menikah,Macet
23,7000000,1,3,613,2000000,50,2,6,Konsumtif,Sewa,Wiraswasta,S2/S3,Belum Menikah,Macet
39,5700000,0,2,515,4000000,14,2,6,Pendidikan,Milik Sendiri,Swasta,SMA/Sederajat,Bercerai,Lancar
45,9000000,0,2,619,4500000,11,1,6,Pendidikan,Milik Sendiri,Pemerintahan,S2/S3,Bercerai,Lancar
37,4200000,6,2,705,3000000,50,4,12,Pendidikan,Milik Sendiri,Swasta,S2/S3,Belum Menikah,Lancar
43,7300000,0,1,411,3500000,49,1,12,Produktif,Milik Sendiri,Swasta,SMA/Sederajat,Belum Menikah,Lancar
27,9000000,3,3,680,500000,50,1,6,Produktif,Sewa,Swasta,Diploma/S1,Menikah,Macet
45,7500000,1,2,617,5000000,11,4,6,Konsumtif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Menikah,Lancar
43,5800000,1,1,770,2000000,34,2,6,Konsumtif,Sewa,Swasta,Diploma/S1,Bercerai,Lancar
37,4400000,2,1,810,3000000,34,7,6,Konsumtif,Sewa,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
37,5800000,10,2,766,5000000,13,2,12,Pendidikan,Milik Sendiri,Swasta,SMA/Sederajat,Menikah,Lancar
35,7500000,1,0,527,3000000,50,2,6,Konsumtif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Belum Menikah,Lancar
48,5500000,0,3,551,5000000,27,2,6,Produktif,Milik Sendiri,Pemerintahan,S2/S3,Menikah,Lancar
28,10100000,7,2,850,4500000,26,3,6,Produktif,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Lancar
49,11500000,3,3,556,2500000,18,0,6,Pendidikan,Milik Sendiri,Pemerintahan,S2/S3,Menikah,Lancar
31,5700000,0,1,685,5500000,50,5,6,Produktif,Sewa,Swasta,SMA/Sederajat,Belum Menikah,Macet
51,4500000,8,1,810,4000000,22,2,6,Pendidikan,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Menikah,Lancar
42,5600000,0,3,300,2000000,44,3,6,Konsumtif,Dengan Orang Tua,Pemerintahan,S2/S3,Belum Menikah,Macet
42,6700000,4,1,840,4500000,50,4,6,Konsumtif,Sewa,Swasta,SMA/Sederajat,Belum Menikah,Macet
13,4100000,1,1,446,5000000,50,0,12,Konsumtif,Sewa,Wiraswasta,SMA/Sederajat,Menikah,Lancar
46,5400000,5,2,758,3500000,22,2,6,Pendidikan,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Menikah,Lancar
43,8100000,4,1,713,4000000,50,5,6,Pendidikan,Sewa,Wiraswasta,SMA/Sederajat,Belum Menikah,Lancar
28,8000000,7,3,652,3000000,45,3,6,Produktif,Dengan Orang Tua,Wiraswasta,Diploma/S1,Belum Menikah,Lancar
32,5000000,2,1,517,3500000,50,0,12,Produktif,Sewa,Pemerintahan,S2/S3,Menikah,Lancar
27,5300000,0,1,670,5500000,24,0,6,Konsumtif,Dengan Orang Tua,Wiraswasta,Diploma/S1,Bercerai,Lancar
38,8500000,1,1,612,2000000,38,1,6,Pendidikan,Sewa,Wiraswasta,S2/S3,Menikah,Lancar
29,6400000,0,2,619,2000000,50,5,6,Pendidikan,Dengan Orang Tua,Pemerintahan,S2/S3,Bercerai,Macet
37,4300000,6,1,820,2000000,23,3,6,Konsumtif,Milik Sendiri,Swasta,S2/S3,Menikah,Macet
43,4300000,2,3,370,2000000,11,1,6,Produktif,Milik Sendiri,Wiraswasta,S2/S3,Menikah,Macet
46,4300000,12,4,850,2500000,5,0,6,Pendidikan,Sewa,Swasta,Diploma/S1,Bercerai,Lancar
33,9100000,5,4,748,5500000,50,6,6,Pendidikan,Sewa,Pemerintahan,Diploma/S1,Belum Menikah,Lancar
42,6300000,7,3,797,7000000,7,1,6,Pendidikan,Dengan Orang Tua,Pemerintahan,Diploma/S1,Bercerai,Lancar
19,9500000,6,2,553,5000000,37,3,6,Konsumtif,Milik Sendiri,Wiraswasta,Diploma/S1,Belum Menikah,Lancar
42,7300000,0,1,505,2500000,37,0,6,Konsumtif,Milik Sendiri,Pemerintahan,SMA/Sederajat,Menikah,Lancar
33,10000000,7,0,850,2500000,39,2,12,Pendidikan,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Macet
44,7300000,5,0,765,5000000,30,3,6,Produktif,Milik Sendiri,Swasta,Diploma/S1,Menikah,Macet
39,2400000,9,4,839,6500000,50,7,6,Pendidikan,Sewa,Swasta,Diploma/S1,Belum Menikah,Lancar
36,8300000,3,4,434,3000000,32,2,6,Pendidikan,Dengan Orang Tua,Pemerintahan,S2/S3,Belum Menikah,Macet
36,7800000,7,3,822,3500000,27,0,6,Produktif,Dengan Orang Tua,Swasta,S2/S3,Menikah,Lancar
30,4600000,3,1,585,6500000,50,1,6,Konsumtif,Sewa,Swasta,SMA/Sederajat,Belum Menikah,Macet
37,6900000,0,1,817,4000000,20,2,6,Produktif,Dengan Orang Tua,Wiraswasta,S2/S3,Bercerai,Lancar
45,8000000,7,1,669,3000000,14,2,6,Produktif,Milik Sendiri,Pemerintahan,S2/S3,Menikah,Macet
31,8700000,1,1,470,2000000,34,3,6,Produktif,Milik Sendiri,Wiraswasta,S2/S3,Menikah,Lancar
55,7000000,2,1,683,6500000,14,1,12,Konsumtif,Sewa,Swasta,SMA/Sederajat,Bercerai,Lancar
41,11000000,0,0,640,4500000,50,3,6,Produktif,Sewa,Pemerintahan,Diploma/S1,Menikah,Macet
44,6900000,9,3,850,2000000,38,3,6,Pendidikan,Sewa,Swasta,Diploma/S1,Menikah,Lancar
51,6600000,3,5,850,4500000,49,2,6,Produktif,Milik Sendiri,Swasta,SMA/Sederajat,Bercerai,Lancar
34,4500000,4,2,634,5500000,50,6,12,Pendidikan,Sewa,Wiraswasta,Diploma/S1,Menikah,Macet
32,10600000,0,0,530,7500000,50,2,12,Produktif,Dengan Orang Tua,Swasta,S2/S3,Belum Menikah,Lancar
29,10900000,0,3,585,3000000,50,4,12,Produktif,Sewa,Pemerintahan,S2/S3,Belum Menikah,Lancar
35,9500000,3,2,640,6000000,50,3,6,Produktif,Dengan Orang Tua,Swasta,Diploma/S1,Belum Menikah,Lancar
34,9700000,6,3,739,5500000,47,3,6,Pendidikan,Sewa,Swasta,S2/S3,Menikah,Lancar
39,4500000,8,1,850,3500000,17,1,6,Produktif,Milik Sendiri,Swasta,S2/S3,Bercerai,Macet
41,9500000,5,3,850,6000000,50,4,6,Pendidikan,Sewa,Wiraswasta,S2/S3,Bercerai,Lancar
34,9600000,2,2,759,6000000,5,2,6,Konsumtif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
45,6700000,5,2,739,3000000,19,2,6,Pendidikan,Milik Sendiri,Pemerintahan,S2/S3,Menikah,Lancar
43,9100000,2,0,545,2500000,5,2,6,Konsumtif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
43,4300000,5,0,744,5000000,11,3,6,Produktif,Milik Sendiri,Pemerintahan,SMA/Sederajat,Bercerai,Macet
35,4600000,1,1,647,3500000,24,1,12,Konsumtif,Dengan Orang Tua,Swasta,SMA/Sederajat,Bercerai,Lancar
49,6400000,7,4,768,3000000,23,8,6,Konsumtif,Dengan Orang Tua,Swasta,S2/S3,Bercerai,Lancar
43,8900000,10,1,850,4500000,5,3,6,Konsumtif,Milik Sendiri,Pemerintahan,S2/S3,Bercerai,Macet
40,7700000,3,3,570,5000000,22,2,6,Konsumtif,Dengan Orang Tua,Wiraswasta,Diploma/S1,Belum Menikah,Lancar
37,6000000,6,3,769,3500000,50,4,6,Produktif,Dengan Orang Tua,Wiraswasta,S2/S3,Belum Menikah,Lancar
43,4600000,1,1,431,1000000,5,5,6,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Menikah,Lancar
31,7000000,2,2,728,6000000,50,5,6,Produktif,Milik Sendiri,Wiraswasta,Diploma/S1,Menikah,Macet
27,6800000,6,3,691,2000000,50,4,6,Produktif,Sewa,Wiraswasta,S2/S3,Belum Menikah,Lancar
22,8500000,2,2,704,4500000,50,4,12,Konsumtif,Sewa,Pemerintahan,SMA/Sederajat,Bercerai,Macet
38,8500000,0,3,517,3000000,50,4,6,Produktif,Milik Sendiri,Pemerintahan,S2/S3,Belum Menikah,Macet
30,7400000,6,2,850,4000000,42,4,12,Pendidikan,Milik Sendiri,Pemerintahan,SMA/Sederajat,Bercerai,Macet
25,7400000,6,3,809,2000000,41,2,24,Konsumtif,Milik Sendiri,Swasta,SMA/Sederajat,Bercerai,Lancar
25,6900000,1,1,300,3000000,50,1,6,Pendidikan,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Lancar
41,6500000,7,1,850,3500000,22,5,6,Produktif,Milik Sendiri,Swasta,SMA/Sederajat,Bercerai,Macet
37,6000000,4,0,651,1000000,50,11,6,Pendidikan,Milik Sendiri,Pemerintahan,Diploma/S1,Bercerai,Lancar
39,7500000,9,1,850,4000000,29,4,12,Produktif,Dengan Orang Tua,Wiraswasta,Diploma/S1,Bercerai,Macet
35,5700000,2,3,423,4500000,24,2,6,Pendidikan,Milik Sendiri,Wiraswasta,Diploma/S1,Belum Menikah,Macet
21,4300000,2,3,627,5000000,50,3,6,Konsumtif,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Macet
30,6900000,0,3,300,3000000,32,1,12,Produktif,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Macet
29,9400000,9,4,703,2500000,50,8,12,Pendidikan,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Lancar
25,8200000,4,1,300,3500000,50,1,6,Konsumtif,Dengan Orang Tua,Pemerintahan,S2/S3,Belum Menikah,Lancar
14,6500000,1,5,516,3500000,50,2,6,Konsumtif,Milik Sendiri,Wiraswasta,Diploma/S1,Menikah,Macet
29,7100000,3,0,803,7000000,29,6,6,Konsumtif,Milik Sendiri,Swasta,S2/S3,Bercerai,Lancar
37,6400000,9,1,342,2000000,50,3,24,Konsumtif,Sewa,Pemerintahan,S2/S3,Bercerai,Lancar
40,8700000,4,3,663,4000000,13,2,6,Produktif,Milik Sendiri,Pemerintahan,S2/S3,Menikah,Macet
28,8600000,2,4,565,4000000,50,5,6,Pendidikan,Sewa,Pemerintahan,SMA/Sederajat,Menikah,Macet
44,5600000,0,1,609,3000000,50,5,6,Konsumtif,Sewa,Swasta,Diploma/S1,Belum Menikah,Macet
48,7500000,1,1,429,2000000,6,0,6,Produktif,Milik Sendiri,Pemerintahan,SMA/Sederajat,Bercerai,Lancar
41,6800000,1,3,489,4500000,50,0,6,Produktif,Dengan Orang Tua,Wiraswasta,S2/S3,Belum Menikah,Macet
33,3800000,4,3,508,3000000,48,0,6,Produktif,Sewa,Wiraswasta,Diploma/S1,Belum Menikah,Macet
36,8600000,2,0,436,3000000,50,3,12,Konsumtif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Belum Menikah,Lancar
33,5200000,6,4,850,4500000,16,5,12,Konsumtif,Dengan Orang Tua,Swasta,SMA/Sederajat,Bercerai,Lancar
36,10200000,2,0,811,4000000,50,8,12,Pendidikan,Milik Sendiri,Swasta,S2/S3,Menikah,Macet
36,9300000,3,2,681,5000000,50,0,12,Produktif,Milik Sendiri,Swasta,S2/S3,Menikah,Lancar
39,7800000,6,2,745,5500000,15,0,6,Pendidikan,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
34,11800000,3,1,652,4500000,50,2,6,Produktif,Sewa,Swasta,S2/S3,Belum Menikah,Macet
46,9600000,3,0,648,3500000,35,3,6,Pendidikan,Dengan Orang Tua,Swasta,SMA/Sederajat,Menikah,Lancar
41,8700000,2,3,531,2000000,50,4,6,Pendidikan,Sewa,Pemerintahan,Diploma/S1,Belum Menikah,Macet
53,4800000,1,3,300,6000000,5,6,6,Produktif,Milik Sendiri,Wiraswasta,SMA/Sederajat,Belum Menikah,Macet
32,6200000,3,2,510,3500000,33,0,6,Produktif,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Macet
26,6200000,3,0,850,4500000,45,2,12,Konsumtif,Dengan Orang Tua,Swasta,Diploma/S1,Bercerai,Macet
45,8300000,4,2,592,5000000,20,0,6,Konsumtif,Milik Sendiri,Pemerintahan,SMA/Sederajat,Belum Menikah,Macet
42,6600000,0,1,645,3500000,29,2,6,Konsumtif,Sewa,Swasta,Diploma/S1,Menikah,Lancar
35,7000000,3,0,502,4000000,39,3,6,Produktif,Dengan Orang Tua,Pemerintahan,S2/S3,Bercerai,Lancar
22,3200000,5,2,731,2000000,7,1,6,Konsumtif,Milik Sendiri,Swasta,SMA/Sederajat,Bercerai,Macet
49,4000000,2,3,665,2500000,25,1,6,Pendidikan,Milik Sendiri,Pemerintahan,SMA/Sederajat,Bercerai,Lancar
45,5800000,6,1,450,5500000,5,5,6,Pendidikan,Milik Sendiri,Swasta,Diploma/S1,Belum Menikah,Macet
56,7300000,2,2,300,5500000,27,4,12,Produktif,Milik Sendiri,Swasta,SMA/Sederajat,Belum Menikah,Lancar
46,9200000,2,3,555,7000000,43,1,6,Konsumtif,Milik Sendiri,Wiraswasta,Diploma/S1,Belum Menikah,Macet
35,5000000,5,1,712,500000,41,2,6,Produktif,Dengan Orang Tua,Swasta,S2/S3,Menikah,Macet
46,10700000,1,0,671,1000000,34,4,6,Pendidikan,Dengan Orang Tua,Wiraswasta,S2/S3,Bercerai,Lancar
36,4600000,3,3,692,6000000,50,1,6,Produktif,Sewa,Swasta,SMA/Sederajat,Belum Menikah,Lancar
20,7200000,1,1,727,6500000,50,1,12,Konsumtif,Sewa,Pemerintahan,SMA/Sederajat,Bercerai,Lancar
32,7200000,4,0,720,4500000,29,3,12,Pendidikan,Milik Sendiri,Pemerintahan,S2/S3,Bercerai,Lancar
31,3600000,5,3,685,4000000,50,8,12,Pendidikan,Sewa,Pemerintahan,Diploma/S1,Belum Menikah,Lancar
35,6500000,9,2,850,4500000,33,7,6,Konsumtif,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Macet
39,6800000,3,3,729,5500000,50,2,6,Pendidikan,Sewa,Swasta,S2/S3,Menikah,Lancar
45,7000000,0,2,850,4500000,7,0,6,Konsumtif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Bercerai,Lancar
52,5700000,1,0,713,4500000,48,4,6,Pendidikan,Sewa,Swasta,Diploma/S1,Menikah,Macet
42,4300000,4,1,850,4500000,45,7,12,Pendidikan,Milik Sendiri,Wiraswasta,SMA/Sederajat,Bercerai,Macet
42,8300000,7,4,639,1500000,20,8,6,Konsumtif,Dengan Orang Tua,Swasta,SMA/Sederajat,Menikah,Lancar
34,6000000,1,2,826,2000000,5,0,6,Konsumtif,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Lancar
43,7400000,8,2,777,1500000,8,0,6,Produktif,Milik Sendiri,Swasta,S2/S3,Menikah,Macet
32,7400000,4,0,300,6000000,32,5,6,Pendidikan,Milik Sendiri,Pemerintahan,S2/S3,Menikah,Lancar
55,4800000,4,1,344,2500000,22,3,12,Pendidikan,Milik Sendiri,Pemerintahan,SMA/Sederajat,Bercerai,Lancar
15,8400000,7,3,587,2500000,48,1,6,Konsumtif,Milik Sendiri,Wiraswasta,S2/S3,Belum Menikah,Macet
37,7900000,1,1,610,3000000,38,1,6,Produktif,Sewa,Wiraswasta,S2/S3,Menikah,Lancar
44,6500000,2,0,641,5000000,50,4,6,Produktif,Sewa,Wiraswasta,SMA/Sederajat,Menikah,Macet
37,9300000,1,1,802,4500000,32,4,12,Konsumtif,Sewa,Swasta,S2/S3,Bercerai,Lancar
44,9000000,6,3,850,4000000,50,1,12,Produktif,Sewa,Wiraswasta,Diploma/S1,Belum Menikah,Lancar
38,7900000,7,1,850,3500000,39,3,12,Pendidikan,Milik Sendiri,Pemerintahan,SMA/Sederajat,Bercerai,Macet
51,5500000,3,3,389,5000000,20,4,6,Konsumtif,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Macet
25,8600000,9,3,850,2500000,13,4,6,Konsumtif,Milik Sendiri,Pemerintahan,S2/S3,Bercerai,Macet
45,9300000,2,3,806,2500000,5,0,6,Produktif,Dengan Orang Tua,Pemerintahan,S2/S3,Bercerai,Lancar
33,8900000,3,2,563,3000000,50,2,6,Pendidikan,Sewa,Wiraswasta,SMA/Sederajat,Bercerai,Macet
39,7600000,7,2,785,4500000,33,0,6,Konsumtif,Sewa,Wiraswasta,SMA/Sederajat,Belum Menikah,Macet
27,7000000,4,2,742,3500000,34,0,6,Konsumtif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Menikah,Macet
45,7800000,5,2,682,5500000,31,0,6,Konsumtif,Milik Sendiri,Pemerintahan,SMA/Sederajat,Belum Menikah,Macet
24,8300000,2,3,500,4000000,50,1,6,Pendidikan,Dengan Orang Tua,Swasta,S2/S3,Menikah,Macet
37,7100000,3,2,609,4000000,5,5,6,Konsumtif,Dengan Orang Tua,Swasta,SMA/Sederajat,Bercerai,Lancar
41,13100000,4,3,401,5000000,26,2,12,Pendidikan,Milik Sendiri,Swasta,Diploma/S1,Belum Menikah,Lancar
29,7000000,4,1,560,3000000,50,4,6,Konsumtif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Belum Menikah,Lancar
31,7100000,1,2,593,4000000,11,1,12,Produktif,Sewa,Pemerintahan,S2/S3,Bercerai,Lancar
24,9000000,6,3,583,6500000,50,10,6,Pendidikan,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Lancar
37,8700000,2,2,733,4500000,17,1,12,Konsumtif,Milik Sendiri,Wiraswasta,S2/S3,Bercerai,Lancar
47,6100000,8,5,850,3500000,35,3,6,Pendidikan,Milik Sendiri,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
53,6500000,8,1,850,6000000,20,1,6,Pendidikan,Dengan Orang Tua,Swasta,S2/S3,Bercerai,Lancar
30,8600000,13,6,850,500000,50,9,6,Pendidikan,Sewa,Swasta,SMA/Sederajat,Belum Menikah,Macet
30,5900000,6,2,681,2000000,40,4,6,Pendidikan,Dengan Orang Tua,Pemerintahan,S2/S3,Menikah,Lancar
52,6800000,3,3,614,4500000,25,7,6,Konsumtif,Dengan Orang Tua,Wiraswasta,Diploma/S1,Bercerai,Lancar
20,5800000,4,3,650,3000000,50,1,6,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Belum Menikah,Macet
32,6900000,12,5,819,6000000,50,10,6,Pendidikan,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Lancar
40,4300000,0,2,779,3000000,33,1,6,Konsumtif,Dengan Orang Tua,Pemerintahan,S2/S3,Bercerai,Lancar
34,10500000,4,2,787,1500000,50,7,12,Konsumtif,Sewa,Pemerintahan,Diploma/S1,Menikah,Macet
