Usia,Pendapatan_Bulanan,Lama_Bekerja_Tahun,Jumlah_Tanggungan,Skor_Kredit_Internal,Jumlah_Pinjaman_Diminta,Rasio_Utang_Pendapatan,Jml_Keterlambatan_Bayar_12bln,Durasi_Pinjaman_Bulan,Tujuan_Pinjaman,Status_Kepemilikan_Rumah,Jenis_Pekerjaan,Pendidikan_Terakhir,Status_Pernikahan,Prediksi_Status_Pinjaman
30,8900000,10,4,818,5500000,31,3,6,Pendidikan,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Menikah,Lancar
50,8400000,12,3,850,3000000,23,1,6,Pendidikan,Sewa,Wiraswasta,S2/S3,Bercerai,Lancar
30,7600000,1,0,572,2000000,38,3,6,Produktif,Milik Sendiri,Swasta,SMA/Sederajat,Bercerai,Lancar
45,7900000,0,1,300,2000000,13,4,12,Produktif,Dengan Orang Tua,Wiraswasta,S2/S3,Belum Menikah,Lancar
50,7000000,0,1,668,3000000,50,8,6,Konsumtif,Dengan Orang Tua,Wiraswasta,Diploma/S1,Belum Menikah,Macet
53,8500000,7,1,850,5000000,42,2,6,Pendidikan,Dengan Orang Tua,Pemerintahan,Diploma/S1,Bercerai,Lancar
36,7900000,0,2,758,3500000,50,9,6,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Belum Menikah,Macet
42,3600000,2,0,748,2000000,26,2,6,Pendidikan,Sewa,Pemerintahan,SMA/Sederajat,Bercerai,Lancar
37,9100000,3,2,755,3500000,8,4,12,Konsumtif,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Lancar
44,9500000,1,0,555,1500000,50,1,6,Konsumtif,Sewa,Swasta,Diploma/S1,Belum Menikah,Macet
42,7200000,0,3,639,2500000,22,2,12,Pendidikan,Milik Sendiri,Swasta,S2/S3,Bercerai,Lancar
24,8200000,1,2,526,4000000,50,1,12,Konsumtif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Belum Menikah,Lancar
47,6900000,3,4,469,3500000,5,1,6,Produktif,Milik Sendiri,Wiraswasta,Diploma/S1,Menikah,Macet
36,9500000,7,3,747,5000000,5,0,6,Produktif,Milik Sendiri,Wiraswasta,Diploma/S1,Bercerai,Macet
35,7800000,4,2,710,5500000,5,5,6,Konsumtif,Sewa,Pemerintahan,SMA/Sederajat,Bercerai,Lancar
31,9000000,0,3,512,3500000,50,1,6,Pendidikan,Sewa,Swasta,S2/S3,Menikah,Macet
34,5800000,5,3,322,5000000,50,4,6,Pendidikan,Dengan Orang Tua,Wiraswasta,Diploma/S1,Menikah,Macet
29,5600000,3,0,421,5000000,50,0,6,Konsumtif,Sewa,Swasta,S2/S3,Menikah,Lancar
34,7700000,5,3,718,4000000,30,1,6,Produktif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Menikah,Macet
26,5100000,2,0,424,3500000,42,7,6,Pendidikan,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Lancar
34,10400000,0,2,614,2000000,50,3,6,Pendidikan,Sewa,Swasta,Diploma/S1,Menikah,Macet
43,9700000,2,1,610,1500000,41,6,6,Pendidikan,Dengan Orang Tua,Swasta,SMA/Sederajat,Bercerai,Lancar
41,7100000,5,1,699,4000000,6,1,6,Produktif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Bercerai,Lancar
28,8400000,3,2,470,4000000,50,2,12,Produktif,Sewa,Wiraswasta,SMA/Sederajat,Belum Menikah,Lancar
35,4500000,2,2,850,1500000,7,1,6,Konsumtif,Sewa,Wiraswasta,Diploma/S1,Bercerai,Lancar
29,1500000,4,3,595,3500000,6,4,6,Produktif,Dengan Orang Tua,Pemerintahan,Diploma/S1,Bercerai,Lancar
48,7700000,5,2,806,3000000,50,3,12,Pendidikan,Sewa,Pemerintahan,S2/S3,Belum Menikah,Lancar
38,6500000,2,4,618,4500000,30,2,6,Produktif,Milik Sendiri,Pemerintahan,SMA/Sederajat,Menikah,Macet
41,5100000,6,1,753,2500000,5,1,6,Produktif,Milik Sendiri,Pemerintahan,Diploma/S1,Bercerai,Macet
48,6500000,2,1,532,4500000,5,5,6,Produktif,Dengan Orang Tua,Pemerintahan,S2/S3,Menikah,Lancar
35,8400000,5,3,532,3500000,22,3,12,Produktif,Milik Sendiri,Wiraswasta,S2/S3,Menikah,Lancar
36,7400000,5,1,480,5000000,10,11,12,Konsumtif,Dengan Orang Tua,Swasta,Diploma/S1,Belum Menikah,Lancar
48,5400000,6,1,826,5000000,19,2,12,Produktif,Milik Sendiri,Wiraswasta,Diploma/S1,Bercerai,Macet
35,11200000,0,2,462,3500000,50,0,6,Produktif,Sewa,Swasta,S2/S3,Belum Menikah,Macet
39,6300000,1,0,850,6000000,50,4,6,Konsumtif,Sewa,Pemerintahan,S2/S3,Bercerai,Macet
30,7200000,0,1,526,3000000,50,5,12,Pendidikan,Milik Sendiri,Swasta,Diploma/S1,Menikah,Lancar
39,7000000,13,0,850,4000000,6,6,6,Konsumtif,Dengan Orang Tua,Swasta,SMA/Sederajat,Bercerai,Macet
22,11500000,2,1,706,4500000,50,3,6,Konsumtif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Menikah,Macet
39,9500000,1,2,600,3000000,50,3,6,Produktif,Milik Sendiri,Wiraswasta,Diploma/S1,Belum Menikah,Macet
52,7900000,2,4,536,1500000,5,0,6,Pendidikan,Milik Sendiri,Wiraswasta,SMA/Sederajat,Menikah,Lancar
46,10100000,4,2,810,4000000,14,5,6,Konsumtif,Milik Sendiri,Swasta,SMA/Sederajat,Menikah,Macet
63,7100000,2,1,557,2000000,5,1,6,Produktif,Milik Sendiri,Swasta,S2/S3,Bercerai,Lancar
28,7000000,0,0,696,2500000,16,0,6,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Bercerai,Lancar
27,9300000,2,3,526,2500000,34,5,6,Pendidikan,Milik Sendiri,Swasta,S2/S3,Bercerai,Macet
42,7400000,5,3,540,4500000,5,2,6,Pendidikan,Milik Sendiri,Swasta,SMA/Sederajat,Menikah,Lancar
35,2900000,8,3,762,4000000,50,5,12,Pendidikan,Sewa,Pemerintahan,S2/S3,Belum Menikah,Lancar
34,8300000,1,1,820,5500000,50,4,6,Produktif,Sewa,Pemerintahan,S2/S3,Bercerai,Macet
39,7000000,1,3,850,3000000,14,6,6,Pendidikan,Milik Sendiri,Swasta,S2/S3,Bercerai,Lancar
37,3200000,0,1,613,7000000,50,3,6,Pendidikan,Sewa,Wiraswasta,SMA/Sederajat,Menikah,Lancar
51,8200000,3,2,850,4500000,10,4,12,Konsumtif,Sewa,Swasta,S2/S3,Bercerai,Lancar
28,7600000,5,0,850,2500000,38,0,12,Konsumtif,Sewa,Pemerintahan,Diploma/S1,Bercerai,Lancar
56,5500000,0,2,397,6500000,5,2,6,Pendidikan,Milik Sendiri,Wiraswasta,SMA/Sederajat,Menikah,Lancar
36,7200000,5,0,723,3000000,19,1,6,Konsumtif,Sewa,Swasta,Diploma/S1,Menikah,Lancar
54,3100000,8,3,850,3500000,47,2,6,Pendidikan,Sewa,Wiraswasta,S2/S3,Menikah,Lancar
40,9400000,1,2,357,2500000,26,1,6,Pendidikan,Milik Sendiri,Swasta,SMA/Sederajat,Menikah,Lancar
37,6500000,1,2,613,5000000,50,2,12,Pendidikan,Sewa,Pemerintahan,SMA/Sederajat,Menikah,Lancar
23,6200000,1,1,757,6000000,44,1,12,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Bercerai,Lancar
48,5600000,7,2,817,3000000,5,0,6,Pendidikan,Dengan Orang Tua,Pemerintahan,S2/S3,Bercerai,Lancar
42,7100000,5,4,540,7000000,48,1,24,Pendidikan,Milik Sendiri,Pemerintahan,S2/S3,Belum Menikah,Lancar
39,5700000,11,4,848,3500000,44,3,6,Pendidikan,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Belum Menikah,Lancar
33,8800000,4,2,601,4000000,45,4,6,Pendidikan,Milik Sendiri,Swasta,SMA/Sederajat,Menikah,Lancar
33,10100000,4,2,535,7500000,50,10,12,Pendidikan,Sewa,Pemerintahan,Diploma/S1,Belum Menikah,Lancar
40,7500000,7,2,827,4500000,14,1,6,Pendidikan,Dengan Orang Tua,Swasta,Diploma/S1,Bercerai,Lancar
46,4700000,3,3,362,5500000,50,4,6,Pendidikan,Sewa,Wiraswasta,Diploma/S1,Belum Menikah,Macet
45,6900000,2,3,850,4500000,16,0,6,Konsumtif,Sewa,Swasta,S2/S3,Bercerai,Lancar
34,5700000,8,1,850,5000000,50,8,12,Produktif,Milik Sendiri,Swasta,S2/S3,Bercerai,Macet
40,8000000,3,4,570,6000000,26,0,6,Pendidikan,Milik Sendiri,Wiraswasta,S2/S3,Menikah,Lancar
29,8800000,2,3,850,4500000,31,4,6,Produktif,Milik Sendiri,Wiraswasta,SMA/Sederajat,Bercerai,Macet
29,7400000,1,4,503,3000000,50,2,6,Konsumtif,Sewa,Swasta,S2/S3,Belum Menikah,Macet
53,10000000,0,2,471,3000000,16,1,6,Pendidikan,Milik Sendiri,Swasta,SMA/Sederajat,Bercerai,Lancar
26,5400000,0,2,782,3500000,50,5,12,Produktif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Menikah,Macet
29,8700000,0,3,397,4500000,50,1,6,Produktif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Belum Menikah,Macet
29,1600000,3,2,544,4500000,50,0,12,Konsumtif,Sewa,Pemerintahan,SMA/Sederajat,Menikah,Lancar
53,10500000,6,1,805,4500000,5,0,6,Pendidikan,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
45,9200000,6,4,560,3000000,31,8,6,Produktif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
43,8700000,7,4,850,2500000,50,4,6,Pendidikan,Sewa,Wiraswasta,SMA/Sederajat,Belum Menikah,Lancar
44,11700000,0,1,658,6500000,50,2,6,Pendidikan,Sewa,Wiraswasta,Diploma/S1,Menikah,Lancar
44,6300000,5,0,516,1000000,46,6,6,Produktif,Milik Sendiri,Pemerintahan,S2/S3,Bercerai,Lancar
15,8700000,5,2,739,6000000,50,0,12,Konsumtif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Menikah,Macet
42,5100000,13,4,850,2000000,17,3,6,Pendidikan,Milik Sendiri,Pemerintahan,Diploma/S1,Belum Menikah,Lancar
39,9100000,0,2,680,2500000,50,6,6,Pendidikan,Dengan Orang Tua,Pemerintahan,S2/S3,Bercerai,Macet
48,7800000,4,1,717,5000000,13,0,6,Pendidikan,Milik Sendiri,Swasta,S2/S3,Bercerai,Lancar
25,6100000,2,0,850,3000000,50,5,12,Konsumtif,Sewa,Wiraswasta,Diploma/S1,Menikah,Macet
37,8400000,3,1,679,3500000,27,1,6,Pendidikan,Sewa,Wiraswasta,S2/S3,Bercerai,Lancar
49,7200000,3,1,475,3000000,28,1,6,Produktif,Milik Sendiri,Wiraswasta,Diploma/S1,Belum Menikah,Macet
45,10400000,3,4,737,5000000,10,3,6,Pendidikan,Milik Sendiri,Pemerintahan,Diploma/S1,Bercerai,Lancar
30,6000000,4,2,850,6000000,37,2,12,Konsumtif,Sewa,Wiraswasta,S2/S3,Bercerai,Lancar
44,6500000,2,3,300,4000000,20,1,6,Pendidikan,Milik Sendiri,Swasta,SMA/Sederajat,Belum Menikah,Lancar
34,6800000,2,1,300,6000000,25,5,12,Konsumtif,Milik Sendiri,Wiraswasta,S2/S3,Belum Menikah,Lancar
49,5000000,6,1,705,4000000,9,1,6,Produktif,Milik Sendiri,Pemerintahan,S2/S3,Menikah,Macet
38,8200000,3,0,586,6000000,50,1,6,Produktif,Sewa,Swasta,S2/S3,Belum Menikah,Macet
36,5300000,0,2,537,1500000,50,2,6,Produktif,Sewa,Pemerintahan,S2/S3,Menikah,Macet
36,6000000,0,2,618,4000000,50,2,6,Pendidikan,Sewa,Wiraswasta,S2/S3,Menikah,Macet
35,5400000,7,2,755,1500000,30,15,6,Konsumtif,Sewa,Swasta,SMA/Sederajat,Bercerai,Lancar
43,9500000,0,1,409,3000000,24,1,6,Pendidikan,Dengan Orang Tua,Pemerintahan,Diploma/S1,Belum Menikah,Lancar
32,4400000,8,4,808,3000000,50,6,6,Pendidikan,Sewa,Pemerintahan,SMA/Sederajat,Belum Menikah,Lancar
32,8100000,0,0,649,5000000,50,0,12,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Menikah,Lancar
39,7100000,3,1,741,3000000,50,4,6,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Belum Menikah,Macet
33,5400000,5,2,616,3500000,50,9,6,Pendidikan,Sewa,Pemerintahan,SMA/Sederajat,Belum Menikah,Lancar
37,3700000,2,4,609,4000000,50,1,6,Konsumtif,Sewa,Pemerintahan,Diploma/S1,Belum Menikah,Macet
34,8100000,4,1,707,5500000,25,0,6,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Menikah,Macet
36,7100000,6,3,848,4000000,5,3,12,Produktif,Dengan Orang Tua,Swasta,Diploma/S1,Bercerai,Lancar
27,8700000,9,5,781,3000000,50,4,6,Pendidikan,Sewa,Wiraswasta,S2/S3,Belum Menikah,Lancar
62,8300000,0,2,371,4000000,39,0,12,Produktif,Milik Sendiri,Swasta,Diploma/S1,Belum Menikah,Macet
33,4100000,1,1,513,2500000,39,4,12,Konsumtif,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Lancar
33,8000000,10,4,777,6000000,50,7,6,Pendidikan,Dengan Orang Tua,Wiraswasta,Diploma/S1,Belum Menikah,Lancar
38,6600000,10,3,783,6500000,50,8,6,Pendidikan,Dengan Orang Tua,Swasta,Diploma/S1,Belum Menikah,Lancar
25,6800000,4,3,596,3000000,37,0,6,Produktif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Menikah,Macet
47,5100000,2,0,567,3000000,18,1,6,Produktif,Sewa,Swasta,SMA/Sederajat,Bercerai,Lancar
36,8300000,5,3,366,2500000,10,5,6,Pendidikan,Milik Sendiri,Wiraswasta,Diploma/S1,Menikah,Lancar
17,4700000,1,0,769,3000000,50,0,24,Konsumtif,Dengan Orang Tua,Swasta,S2/S3,Bercerai,Lancar
30,6800000,5,3,831,3000000,38,4,12,Produktif,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Macet
55,5500000,5,4,650,4500000,33,8,6,Konsumtif,Milik Sendiri,Pemerintahan,Diploma/S1,Bercerai,Lancar
38,4800000,2,3,532,5500000,50,0,12,Produktif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Belum Menikah,Lancar
39,4200000,2,2,434,4000000,23,1,12,Pendidikan,Milik Sendiri,Wiraswasta,S2/S3,Menikah,Lancar
42,7100000,1,1,473,5500000,19,2,6,Produktif,Milik Sendiri,Swasta,Diploma/S1,Menikah,Lancar
32,6700000,4,4,850,2000000,33,6,6,Konsumtif,Milik Sendiri,Wiraswasta,Diploma/S1,Bercerai,Macet
41,10300000,5,4,460,6500000,35,0,12,Pendidikan,Milik Sendiri,Swasta,SMA/Sederajat,Belum Menikah,Lancar
40,5000000,3,0,706,0,6,1,6,Produktif,Dengan Orang Tua,Pemerintahan,Diploma/S1,Bercerai,Lancar
36,7400000,6,2,636,6000000,35,6,12,Pendidikan,Milik Sendiri,Pemerintahan,SMA/Sederajat,Belum Menikah,Lancar
30,8200000,2,2,661,5000000,50,2,6,Konsumtif,Sewa,Wiraswasta,S2/S3,Belum Menikah,Macet
48,3200000,0,1,400,1500000,26,1,6,Pendidikan,Dengan Orang Tua,Swasta,S2/S3,Menikah,Lancar
43,4700000,10,2,774,2000000,50,10,12,Pendidikan,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Belum Menikah,Lancar
38,4800000,1,1,680,4000000,23,3,6,Konsumtif,Milik Sendiri,Pemerintahan,S2/S3,Bercerai,Lancar
32,4600000,0,2,621,2500000,50,4,6,Produktif,Sewa,Swasta,Diploma/S1,Belum Menikah,Macet
41,4400000,3,3,747,2000000,50,5,6,Pendidikan,Sewa,Swasta,SMA/Sederajat,Belum Menikah,Lancar
52,6800000,4,3,734,4500000,7,3,6,Konsumtif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
32,8200000,2,3,731,3500000,50,3,12,Produktif,Sewa,Swasta,Diploma/S1,Belum Menikah,Lancar
48,8500000,10,3,850,3500000,40,3,6,Pendidikan,Sewa,Swasta,Diploma/S1,Belum Menikah,Lancar
52,3300000,7,2,850,5000000,33,3,6,Pendidikan,Sewa,Pemerintahan,Diploma/S1,Menikah,Lancar
23,7600000,2,3,545,4000000,50,4,6,Produktif,Sewa,Pemerintahan,S2/S3,Belum Menikah,Lancar
37,4200000,5,1,850,4500000,50,7,6,Konsumtif,Sewa,Swasta,Diploma/S1,Menikah,Macet
59,7200000,4,3,850,3500000,40,10,6,Konsumtif,Sewa,Swasta,Diploma/S1,Bercerai,Lancar
35,6000000,10,3,729,6500000,50,8,6,Pendidikan,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Belum Menikah,Lancar
35,7400000,1,1,587,3000000,50,5,6,Konsumtif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Belum Menikah,Macet
29,5900000,3,3,850,2500000,5,0,6,Konsumtif,Sewa,Wiraswasta,S2/S3,Bercerai,Lancar
27,4800000,3,1,850,4000000,45,3,12,Produktif,Dengan Orang Tua,Swasta,Diploma/S1,Bercerai,Macet
34,5900000,0,2,649,6000000,50,6,12,Pendidikan,Milik Sendiri,Pemerintahan,SMA/Sederajat,Bercerai,Lancar
24,5400000,0,2,602,5500000,50,2,6,Produktif,Dengan Orang Tua,Swasta,S2/S3,Menikah,Macet
51,7300000,2,1,306,6500000,39,2,6,Produktif,Milik Sendiri,Pemerintahan,S2/S3,Belum Menikah,Macet
38,6100000,2,3,549,5000000,50,0,6,Produktif,Dengan Orang Tua,Swasta,Diploma/S1,Belum Menikah,Macet
43,4800000,5,1,702,4000000,16,2,6,Produktif,Milik Sendiri,Wiraswasta,SMA/Sederajat,Menikah,Macet
38,6700000,0,1,436,3000000,50,1,12,Pendidikan,Milik Sendiri,Pemerintahan,S2/S3,Belum Menikah,Lancar
33,6700000,1,1,574,3000000,41,2,6,Pendidikan,Sewa,Swasta,S2/S3,Menikah,Lancar
56,4600000,1,2,300,2000000,35,3,12,Konsumtif,Sewa,Wiraswasta,SMA/Sederajat,Belum Menikah,Macet
39,4200000,4,2,839,4000000,49,6,6,Konsumtif,Dengan Orang Tua,Pemerintahan,Diploma/S1,Belum Menikah,Macet
39,4400000,3,0,778,3500000,42,3,6,Produktif,Dengan Orang Tua,Swasta,SMA/Sederajat,Menikah,Macet
42,8200000,2,0,605,4000000,33,1,6,Pendidikan,Milik Sendiri,Pemerintahan,SMA/Sederajat,Bercerai,Lancar
45,1300000,9,2,845,5000000,9,1,6,Pendidikan,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Menikah,Lancar
35,6700000,0,2,369,6000000,35,1,6,Pendidikan,Milik Sendiri,Swasta,Diploma/S1,Menikah,Lancar
42,8400000,6,5,637,5500000,29,3,6,Pendidikan,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Lancar
25,4400000,0,0,627,4500000,48,0,12,Konsumtif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
39,4800000,5,2,686,3500000,12,1,6,Pendidikan,Milik Sendiri,Swasta,S2/S3,Menikah,Lancar
39,6500000,6,2,822,3500000,21,2,6,Konsumtif,Milik Sendiri,Pemerintahan,SMA/Sederajat,Menikah,Macet
41,7800000,6,2,683,3000000,25,0,6,Produktif,Milik Sendiri,Wiraswasta,S2/S3,Menikah,Macet
35,6600000,2,2,625,4000000,16,1,6,Produktif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Bercerai,Lancar
44,10300000,1,4,300,4000000,32,0,12,Konsumtif,Milik Sendiri,Wiraswasta,S2/S3,Belum Menikah,Macet
36,6700000,5,3,850,3000000,44,4,6,Konsumtif,Dengan Orang Tua,Wiraswasta,Diploma/S1,Menikah,Macet
42,8900000,2,0,567,3500000,50,1,24,Konsumtif,Dengan Orang Tua,Wiraswasta,S2/S3,Menikah,Lancar
47,10200000,6,0,850,5000000,38,6,6,Konsumtif,Dengan Orang Tua,Wiraswasta,Diploma/S1,Menikah,Macet
25,8800000,5,3,661,4500000,24,0,6,Produktif,Dengan Orang Tua,Swasta,SMA/Sederajat,Menikah,Macet
14,7600000,1,5,571,3000000,50,7,12,Pendidikan,Sewa,Swasta,S2/S3,Belum Menikah,Lancar
37,9100000,8,2,828,1500000,8,0,6,Konsumtif,Milik Sendiri,Wiraswasta,Diploma/S1,Bercerai,Macet
22,7400000,3,1,516,3500000,50,2,12,Konsumtif,Milik Sendiri,Swasta,SMA/Sederajat,Menikah,Lancar
35,10300000,0,1,550,2500000,50,0,6,Produktif,Sewa,Wiraswasta,Diploma/S1,Menikah,Lancar
52,7400000,7,1,845,4000000,29,0,6,Pendidikan,Dengan Orang Tua,Wiraswasta,S2/S3,Bercerai,Lancar
38,8700000,0,1,713,4000000,18,2,6,Konsumtif,Dengan Orang Tua,Swasta,SMA/Sederajat,Bercerai,Lancar
36,6200000,4,3,763,5000000,50,3,6,Pendidikan,Sewa,Swasta,SMA/Sederajat,Menikah,Lancar
47,11800000,5,0,717,4500000,12,0,6,Pendidikan,Sewa,Pemerintahan,SMA/Sederajat,Menikah,Lancar
32,7100000,7,2,669,5500000,50,5,6,Pendidikan,Dengan Orang Tua,Wiraswasta,Diploma/S1,Belum Menikah,Lancar
39,4700000,2,0,680,4000000,50,4,6,Produktif,Dengan Orang Tua,Pemerintahan,S2/S3,Belum Menikah,Macet
34,6300000,2,2,426,2500000,33,1,6,Pendidikan,Milik Sendiri,Wiraswasta,Diploma/S1,Menikah,Lancar
22,5300000,6,1,452,8000000,50,2,12,Konsumtif,Sewa,Swasta,Diploma/S1,Bercerai,Lancar
47,4400000,4,0,300,2000000,34,2,6,Pendidikan,Milik Sendiri,Swasta,Diploma/S1,Belum Menikah,Lancar
32,7100000,3,1,704,3500000,37,2,12,Konsumtif,Dengan Orang Tua,Pemerintahan,S2/S3,Bercerai,Lancar
36,1900000,8,0,850,4500000,30,3,12,Pendidikan,Milik Sendiri,Pemerintahan,SMA/Sederajat,Bercerai,Macet
40,3600000,16,5,850,4000000,5,3,6,Pendidikan,Dengan Orang Tua,Swasta,SMA/Sederajat,Menikah,Lancar
38,6600000,9,3,850,2500000,42,5,6,Pendidikan,Sewa,Pemerintahan,S2/S3,Menikah,Lancar
29,6300000,1,2,510,5500000,50,1,6,Konsumtif,Sewa,Pemerintahan,SMA/Sederajat,Belum Menikah,Macet
43,6300000,3,3,532,3500000,5,3,6,Produktif,Sewa,Pemerintahan,Diploma/S1,Menikah,Lancar
34,6800000,10,5,850,3500000,50,7,6,Pendidikan,Sewa,Pemerintahan,Diploma/S1,Belum Menikah,Lancar
39,5800000,1,1,358,4500000,23,5,6,Konsumtif,Dengan Orang Tua,Pemerintahan,Diploma/S1,Belum Menikah,Lancar
41,7200000,0,0,468,5000000,50,4,6,Produktif,Dengan Orang Tua,Wiraswasta,Diploma/S1,Belum Menikah,Lancar
39,4900000,1,3,850,4000000,15,3,6,Produktif,Dengan Orang Tua,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
34,6400000,1,2,586,3500000,30,0,6,Pendidikan,Dengan Orang Tua,Wiraswasta,Diploma/S1,Bercerai,Lancar
33,5500000,0,0,416,3000000,36,2,6,Konsumtif,Dengan Orang Tua,Swasta,S2/S3,Belum Menikah,Lancar
14,6000000,3,5,537,3500000,50,0,6,Konsumtif,Dengan Orang Tua,Pemerintahan,S2/S3,Belum Menikah,Macet
33,4900000,4,3,687,5000000,13,0,6,Produktif,Milik Sendiri,Wiraswasta,SMA/Sederajat,Bercerai,Macet
36,7700000,7,2,832,4500000,5,1,6,Pendidikan,Milik Sendiri,Swasta,S2/S3,Bercerai,Lancar
46,4300000,5,2,771,3000000,14,2,6,Pendidikan,Dengan Orang Tua,Pemerintahan,Diploma/S1,Bercerai,Lancar
56,6100000,1,3,850,1500000,8,1,6,Pendidikan,Dengan Orang Tua,Swasta,S2/S3,Bercerai,Lancar
44,3700000,0,2,693,4500000,5,0,6,Konsumtif,Dengan Orang Tua,Swasta,S2/S3,Bercerai,Lancar
49,10100000,1,2,459,4000000,12,1,6,Pendidikan,Milik Sendiri,Swasta,S2/S3,Menikah,Lancar
21,9600000,3,2,721,6000000,50,3,6,Konsumtif,Dengan Orang Tua,Pemerintahan,SMA/Sederajat,Menikah,Macet
30,8300000,5,3,841,5500000,39,4,6,Konsumtif,Dengan Orang Tua,Wiraswasta,Diploma/S1,Menikah,Macet
49,5800000,2,1,514,6000000,29,1,6,Konsumtif,Milik Sendiri,Swasta,S2/S3,Bercerai,Lancar
33,7500000,2,0,355,6000000,43,1,6,Konsumtif,Sewa,Swasta,SMA/Sederajat,Belum Menikah,Lancar
28,6400000,0,1,672,4000000,41,4,6,Pendidikan,Dengan Orang Tua,Pemerintahan,Diploma/S1,Bercerai,Macet
31,6500000,5,3,396,2500000,27,0,6,Produktif,Milik Sendiri,Wiraswasta,Diploma/S1,Belum Menikah,Macet
37,6600000,6,3,376,4000000,6,6,6,Pendidikan,Milik Sendiri,Pemerintahan,SMA/Sederajat,Menikah,Lancar
50,7900000,1,3,826,4500000,13,2,6,Produktif,Milik Sendiri,Swasta,S2/S3,Bercerai,Lancar
29,6700000,5,2,732,3500000,50,2,6,Produktif,Sewa,Pemerintahan,Diploma/S1,Belum Menikah,Lancar
28,6200000,1,2,665,5000000,50,1,6,Konsumtif,Sewa,Wiraswasta,S2/S3,Belum Menikah,Macet
53,8700000,0,1,558,3000000,15,1,6,Produktif,Milik Sendiri,Pemerintahan,S2/S3,Bercerai,Lancar
47,8200000,10,4,850,5000000,50,3,12,Pendidikan,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Lancar
42,6500000,7,0,799,5000000,5,2,6,Pendidikan,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Macet
29,7300000,1,4,469,6000000,50,0,6,Produktif,Dengan Orang Tua,Swasta,SMA/Sederajat,Belum Menikah,Macet
36,4400000,1,1,674,4500000,22,0,6,Produktif,Milik Sendiri,Pemerintahan,S2/S3,Bercerai,Lancar
31,3800000,1,1,850,1000000,45,0,12,Konsumtif,Sewa,Swasta,Diploma/S1,Bercerai,Lancar
45,7200000,6,1,687,4000000,26,2,6,Pendidikan,Milik Sendiri,Wiraswasta,S2/S3,Menikah,Lancar
22,8100000,1,4,555,4000000,50,5,6,Produktif,Milik Sendiri,Wiraswasta,Diploma/S1,Belum Menikah,Macet
51,7500000,5,5,850,6000000,38,3,6,Pendidikan,Milik Sendiri,Wiraswasta,SMA/Sederajat,Bercerai,Lancar
54,6900000,3,0,727,2500000,28,3,6,Pendidikan,Dengan Orang Tua,Wiraswasta,Diploma/S1,Bercerai,Lancar
44,6300000,1,2,720,2000000,5,2,6,Konsumtif,Milik Sendiri,Pemerintahan,S2/S3,Bercerai,Lancar
41,6500000,5,2,730,6000000,16,0,6,Produktif,Dengan Orang Tua,Wiraswasta,S2/S3,Menikah,Lancar
38,9200000,3,3,820,2500000,9,0,6,Konsumtif,Milik Sendiri,Pemerintahan,Diploma/S1,Bercerai,Lancar
51,7900000,0,1,576,8500000,13,7,6,Konsumtif,Sewa,Swasta,S2/S3,Menikah,Lancar
47,5900000,6,5,850,6000000,27,1,6,Pendidikan,Milik Sendiri,Swasta,Diploma/S1,Bercerai,Lancar
30,5500000,1,0,538,4000000,38,3,6,Produktif,Milik Sendiri,Swasta,SMA/Sederajat,Bercerai,Lancar
